CustomerID,Name,Gender,Age,Region,Occupation,Income,Customer_Segment,Join_Date
CUST0707,William Hernandez,Female,63,East,Banker,188989,Corporate,01/16/2018
CUST0708,Daniel Anderson,Female,65,West,Doctor,63861,Retail,07/30/2024
CUST0709,John Jones,Male,60,East,Student,40988,Retail,11/14/2016
CUST0710,Daniel Brown,Male,22,West,Banker,34110,Retail,08/24/2023
CUST0711,Daniel Taylor,Male,24,East,Banker,60704,Retail,05/06/2022
CUST0712,Ava Lewis,Female,37,South,Trader,94494,Corporate,01/10/2022
CUST0713,David Jones,Male,19,North,Student,113543,Corporate,09/09/2024
CUST0714,Jessica Anderson,Female,53,West,Trader,161371,Retail,08/17/2021
CUST0715,Amanda Anderson,Female,51,East,Engineer,146262,Private,07/19/2017
CUST0716,Olivia Williams,Female,37,East,Doctor,88106,Retail,05/28/2018
CUST0717,John Smith,Male,40,East,Doctor,160272,Retail,09/18/2022
CUST0718,Ava Thomas,Female,37,North,Retired,132836,Corporate,09/11/2021
CUST0719,Linda Sanchez,Male,53,East,Trader,127934,Private,11/26/2019
CUST0720,Daniel Davis,Male,63,West,Retired,119184,Retail,12/13/2017
CUST0721,Michael Wilson,Male,51,East,Engineer,189989,Private,12/18/2020
CUST0722,Olivia Rodriguez,Female,30,North,Trader,55815,Corporate,03/28/2016
CUST0723,Samuel Anderson,Female,35,West,Trader,104054,Retail,09/15/2016
CUST0724,Jane Moore,Male,29,North,Engineer,90567,Retail,01/08/2023
CUST0725,Matthew White,Male,32,North,Trader,23860,Corporate,06/08/2017
CUST0726,William Wilson,Female,68,West,Engineer,141552,Private,11/16/2023
CUST0727,Jane Hernandez,Male,71,South,Teacher,89862,Corporate,10/20/2015
CUST0728,Ashley Thomas,Male,30,East,Retired,120028,Retail,05/14/2016
CUST0729,Thomas Thompson,Male,42,West,Trader,28784,Retail,03/02/2020
CUST0730,Sophia Harris,Male,51,South,Doctor,122006,Private,10/12/2025
CUST0731,Jennifer Robinson,Female,28,North,Student,164069,Private,05/15/2016
CUST0732,Robert Thomas,Female,30,East,Teacher,194770,Retail,11/30/2025
CUST0733,Sarah Davis,Female,38,North,Trader,92377,Private,05/05/2016
CUST0734,Daniel Sanchez,Male,18,North,Banker,144589,Private,09/08/2021
CUST0735,David Lopez,Male,33,South,Doctor,43960,Private,12/08/2021
CUST0736,William Robinson,Male,21,East,Student,60348,Private,01/05/2021
CUST0737,Olivia Brown,Male,49,South,Engineer,166368,Private,06/27/2023
CUST0738,Elizabeth Sanchez,Female,64,South,Teacher,119029,Corporate,02/15/2023
CUST0739,David Rodriguez,Male,49,West,Banker,97257,Private,10/26/2022
CUST0740,Jessica Miller,Male,52,East,Engineer,142786,Corporate,09/23/2024
CUST0741,Christopher Martin,Male,22,South,Doctor,97508,Corporate,01/27/2021
CUST0742,Elizabeth Anderson,Male,67,West,Student,68636,Retail,12/13/2021
CUST0743,Chloe Lopez,Male,38,North,Student,161284,Corporate,02/16/2017
CUST0744,Andrew Perez,Female,67,South,Banker,94220,Corporate,08/06/2019
CUST0745,Samuel Hernandez,Male,24,North,Teacher,54019,Retail,10/17/2024
CUST0746,Jane Miller,Male,49,South,Teacher,28340,Private,03/13/2022
CUST0747,Christopher Gonzalez,Female,51,East,Teacher,116037,Retail,10/17/2021
CUST0748,Charles Williams,Male,31,West,Retired,40960,Corporate,12/25/2023
CUST0749,Samuel Johnson,Female,53,West,Retired,116749,Private,08/27/2015
CUST0750,Christopher Martin,Female,51,North,Student,38451,Corporate,11/16/2015
CUST0751,James Taylor,Male,24,South,Banker,121012,Retail,03/02/2017
CUST0752,Andrew Perez,Male,54,South,Banker,166313,Corporate,05/15/2023
CUST0753,Sarah Harris,Female,61,West,Student,194389,Corporate,11/25/2024
CUST0754,Sarah Garcia,Male,53,West,Banker,108476,Private,10/09/2016
CUST0755,Ashley Martin,Female,40,East,Banker,105106,Corporate,08/16/2019
CUST0756,Thomas Lee,Female,70,East,Banker,83103,Private,02/12/2021
CUST0757,James Gonzalez,Female,41,West,Doctor,124094,Retail,02/22/2023
CUST0758,Jane Martinez,Male,51,South,Engineer,21721,Corporate,06/27/2017
CUST0759,James Ramirez,Female,19,East,Banker,154026,Private,05/26/2021
CUST0760,Ava Jackson,Male,24,North,Doctor,113233,Retail,07/20/2016
CUST0761,Robert Lopez,Male,32,East,Retired,98722,Retail,05/25/2021
CUST0762,Daniel Jackson,Male,64,North,Student,105116,Corporate,12/09/2016
CUST0763,Jessica Clark,Male,56,East,Teacher,171069,Corporate,11/18/2015
CUST0764,Thomas Johnson,Female,40,West,Doctor,51598,Retail,05/21/2023
CUST0765,Samuel Ramirez,Male,58,West,Teacher,99897,Private,06/18/2015
CUST0766,William Moore,Male,38,South,Trader,33243,Private,03/16/2023
CUST0767,Daniel Anderson,Male,32,West,Engineer,123369,Retail,06/25/2016
CUST0768,William Williams,Female,54,North,Banker,124645,Corporate,12/15/2015
CUST0769,Daniel Taylor,Female,67,South,Retired,55355,Corporate,04/09/2021
CUST0770,James Thomas,Female,59,South,Banker,181479,Private,11/17/2020
CUST0771,Linda Davis,Male,35,West,Engineer,199499,Private,01/02/2016
CUST0772,Sarah Perez,Female,45,East,Engineer,69935,Corporate,11/12/2018
CUST0773,Amanda Lee,Male,67,East,Trader,111676,Private,03/19/2024
CUST0774,Olivia Anderson,Male,46,North,Retired,81207,Retail,09/08/2022
CUST0775,Elizabeth Jones,Male,25,North,Trader,182792,Retail,09/28/2024
CUST0776,Christopher Clark,Female,18,East,Student,49170,Corporate,01/18/2020
CUST0777,Jessica Smith,Female,31,South,Trader,163241,Private,06/01/2023
CUST0778,Robert Moore,Female,57,South,Student,195180,Retail,03/23/2019
CUST0779,Joseph Lewis,Male,34,South,Teacher,94452,Retail,11/07/2023
CUST0780,Charles Martin,Female,21,West,Student,22184,Retail,05/11/2019
CUST0781,Grace Rodriguez,Female,73,North,Teacher,96675,Private,05/03/2019
CUST0782,Linda Gonzalez,Male,75,East,Doctor,176527,Private,12/27/2015
CUST0783,Mary Miller,Female,53,North,Teacher,84852,Private,06/02/2018
CUST0784,William Thomas,Female,65,South,Teacher,110906,Private,12/12/2018
CUST0785,Elizabeth Lee,Female,33,East,Retired,36255,Private,11/21/2017
CUST0786,Daniel Gonzalez,Male,53,East,Trader,59769,Corporate,01/22/2025
CUST0787,Daniel Perez,Male,23,West,Banker,197732,Private,10/14/2024
CUST0788,Samuel Perez,Male,44,South,Banker,60042,Corporate,11/19/2025
CUST0789,Jennifer Robinson,Female,46,South,Trader,191041,Retail,07/07/2021
CUST0790,Ashley Perez,Male,73,South,Engineer,157312,Retail,10/28/2019
CUST0791,Ava Harris,Male,59,South,Engineer,37777,Private,12/23/2020
CUST0792,Sophia Brown,Male,38,South,Student,27728,Corporate,11/14/2024
CUST0793,Emily Wilson,Female,46,East,Trader,69265,Retail,06/22/2016
CUST0794,Mary Smith,Female,56,South,Banker,80865,Retail,09/16/2022
CUST0795,John Lopez,Male,62,West,Trader,151681,Private,04/04/2020
CUST0796,Charles Lee,Female,29,West,Doctor,144216,Retail,11/01/2016
CUST0797,James Davis,Male,44,North,Engineer,128277,Retail,04/29/2023
CUST0798,Grace Miller,Male,22,South,Doctor,181758,Corporate,09/18/2022
CUST0799,William Ramirez,Female,74,South,Doctor,126133,Retail,10/26/2021
CUST0800,Sophia Clark,Female,64,East,Doctor,180302,Private,05/31/2021
CUST0801,Amanda Moore,Male,51,North,Doctor,139773,Retail,11/04/2024
CUST0802,Linda Taylor,Female,65,North,Banker,121554,Private,08/01/2023
CUST0803,Samuel Johnson,Male,36,West,Doctor,99837,Corporate,03/04/2020
CUST0804,Mary Wilson,Female,57,North,Student,155520,Retail,03/13/2020
CUST0805,Christopher Lee,Female,23,North,Trader,173471,Private,02/16/2021
CUST0806,David Gonzalez,Female,38,West,Teacher,66891,Corporate,08/14/2021
CUST0807,Daniel Thompson,Male,74,West,Teacher,85557,Corporate,10/04/2022
CUST0808,Samuel Robinson,Male,63,North,Teacher,49927,Private,01/15/2020
CUST0809,Samuel Lopez,Male,51,West,Student,154130,Private,08/26/2025
CUST0810,Mary Gonzalez,Female,20,South,Engineer,168240,Private,09/03/2024
CUST0811,David Garcia,Male,29,North,Doctor,100756,Corporate,03/10/2023
CUST0812,Thomas Anderson,Female,58,South,Teacher,54490,Retail,01/15/2015
CUST0813,Amanda Harris,Female,18,West,Doctor,150716,Private,01/21/2024
CUST0814,John Martin,Female,33,South,Banker,192876,Corporate,02/02/2020
CUST0815,Emily Anderson,Male,56,North,Trader,163482,Corporate,12/13/2021
CUST0816,Samuel Moore,Male,21,South,Trader,34434,Private,11/30/2018
CUST0817,Jane Jones,Male,60,East,Engineer,42990,Retail,03/22/2016
CUST0818,Emily Garcia,Male,61,East,Banker,193257,Private,11/06/2022
CUST0819,Amanda Jackson,Male,47,East,Teacher,44412,Corporate,08/15/2018
CUST0820,Elizabeth Lewis,Female,70,North,Retired,132020,Private,09/23/2015
CUST0821,Jennifer Thomas,Male,25,East,Engineer,158163,Corporate,11/18/2020
CUST0822,James Thompson,Male,57,North,Teacher,169780,Private,12/25/2025
CUST0823,Samuel Taylor,Male,48,East,Doctor,179604,Corporate,11/29/2017
CUST0824,Andrew Jackson,Female,26,West,Banker,185637,Corporate,07/10/2020
CUST0825,Olivia Garcia,Male,63,East,Trader,20414,Retail,04/09/2015
CUST0826,Matthew Lee,Male,65,South,Retired,181299,Corporate,08/23/2019
CUST0827,Jane Hernandez,Female,53,South,Teacher,187934,Retail,09/27/2022
CUST0828,Jennifer Rodriguez,Male,37,East,Banker,164177,Corporate,08/08/2023
CUST0829,John Brown,Female,39,West,Student,169139,Private,10/07/2025
CUST0830,John Clark,Male,30,East,Retired,108588,Private,05/16/2020
CUST0831,Ava Thomas,Male,59,South,Doctor,60733,Private,03/01/2020
CUST0832,Daniel Ramirez,Female,47,West,Student,34685,Private,05/11/2018
CUST0833,Joseph White,Female,53,North,Trader,171361,Private,09/20/2018
CUST0834,Olivia Robinson,Female,22,South,Engineer,28171,Corporate,03/17/2019
CUST0835,Samuel Moore,Male,54,West,Trader,176025,Retail,09/11/2024
CUST0836,Olivia Harris,Female,63,East,Student,28291,Corporate,08/23/2019
CUST0837,Michael Thomas,Male,41,West,Retired,99332,Retail,11/20/2020
CUST0838,Jennifer Garcia,Male,41,North,Retired,72978,Retail,12/23/2019
CUST0839,Andrew Smith,Female,75,South,Trader,109159,Corporate,03/20/2023
CUST0840,Chloe Taylor,Female,67,East,Trader,45756,Private,08/03/2022
CUST0841,David Miller,Male,47,West,Student,156929,Retail,01/17/2015
CUST0842,Jennifer Robinson,Male,61,North,Engineer,142388,Retail,02/27/2016
CUST0843,Andrew Harris,Female,19,East,Student,75009,Corporate,04/01/2017
CUST0844,James Martinez,Female,52,East,Retired,135635,Private,04/26/2016
CUST0845,Robert Jones,Male,35,North,Teacher,183301,Private,10/06/2020
CUST0846,Sarah Miller,Female,53,East,Engineer,57108,Private,01/07/2024
CUST0847,Jennifer Jackson,Male,28,North,Engineer,180763,Corporate,01/23/2021
CUST0848,Matthew Johnson,Male,19,West,Student,33226,Retail,04/21/2019
CUST0849,Jane Williams,Female,43,South,Student,176269,Private,01/22/2022
CUST0850,Christopher Thompson,Female,57,East,Engineer,107118,Retail,12/30/2022
CUST0851,Thomas Perez,Male,66,West,Banker,54549,Retail,02/12/2024
CUST0852,Olivia Robinson,Female,24,West,Engineer,199431,Private,12/19/2022
CUST0853,Thomas Anderson,Female,32,South,Trader,181727,Corporate,03/28/2025
CUST0854,Elizabeth Gonzalez,Male,62,East,Retired,105134,Corporate,06/19/2020
CUST0855,John Williams,Female,25,East,Doctor,140911,Retail,03/02/2018
CUST0856,Thomas Lopez,Male,50,North,Doctor,48044,Corporate,03/27/2021
CUST0857,Samuel Williams,Female,52,West,Doctor,174805,Corporate,09/04/2017
CUST0858,Amanda Davis,Male,48,West,Teacher,109316,Retail,02/16/2024
CUST0859,Charles Jackson,Female,68,West,Banker,109705,Private,10/14/2022
CUST0860,Linda Garcia,Male,65,West,Teacher,175232,Private,03/11/2020
CUST0861,William Moore,Male,70,West,Trader,100749,Corporate,10/13/2015
CUST0862,Amanda Brown,Female,38,West,Student,193058,Retail,01/06/2016
CUST0863,James Clark,Male,74,North,Retired,58463,Private,09/03/2016
CUST0864,Matthew Moore,Female,42,West,Trader,73912,Private,11/02/2024
CUST0865,William Martinez,Female,45,East,Teacher,172758,Retail,11/09/2021
CUST0866,Andrew Gonzalez,Male,72,East,Teacher,116789,Private,11/08/2025
CUST0867,Jane Smith,Female,25,East,Retired,28174,Retail,11/04/2019
CUST0868,Charles Jackson,Female,58,East,Student,120346,Corporate,04/12/2019
CUST0869,Emily Moore,Male,60,South,Doctor,56456,Retail,03/25/2021
CUST0870,Daniel Clark,Female,71,West,Trader,95620,Private,05/29/2016
CUST0871,David Smith,Male,59,North,Trader,147585,Private,11/24/2019
CUST0872,David Williams,Male,59,West,Retired,139545,Private,10/11/2021
CUST0873,Ava Wilson,Male,47,West,Banker,137976,Corporate,12/26/2018
CUST0874,Linda Garcia,Female,56,North,Banker,150588,Private,08/27/2017
CUST0875,Charles Taylor,Female,44,East,Teacher,29926,Private,06/02/2020
CUST0876,Charles Lopez,Male,55,West,Student,40988,Retail,03/10/2023
CUST0877,Sophia Taylor,Female,47,North,Banker,179926,Retail,10/01/2017
CUST0878,Jessica Lee,Male,61,East,Banker,33834,Corporate,12/31/2020
CUST0879,Thomas Smith,Female,47,West,Banker,106904,Corporate,12/16/2018
CUST0880,Olivia Martinez,Female,28,North,Student,176666,Private,05/30/2018
CUST0881,Sophia Sanchez,Female,21,West,Banker,64323,Private,07/31/2015
CUST0882,Grace Martinez,Male,36,West,Teacher,53245,Private,11/11/2015
CUST0883,Chloe Sanchez,Female,34,South,Banker,93655,Corporate,08/14/2024
CUST0884,Robert Smith,Male,56,South,Banker,59619,Private,01/04/2020
CUST0885,Elizabeth Sanchez,Male,34,South,Doctor,67398,Private,08/31/2024
CUST0886,Jane Hernandez,Male,27,South,Retired,150009,Corporate,08/22/2023
CUST0887,Daniel Davis,Female,64,South,Trader,171455,Private,06/10/2024
CUST0888,Elizabeth Johnson,Female,66,North,Teacher,63935,Corporate,06/22/2019
CUST0889,Jessica Martinez,Female,65,South,Doctor,199178,Private,05/17/2019
CUST0890,Jessica Rodriguez,Male,51,West,Teacher,95705,Corporate,04/14/2019
CUST0891,Grace Hernandez,Male,24,East,Retired,133190,Private,04/18/2025
CUST0892,Samuel Ramirez,Female,39,East,Engineer,45762,Corporate,05/04/2022
CUST0893,Joseph Gonzalez,Female,67,South,Student,196131,Private,08/22/2023
CUST0894,James Taylor,Female,61,South,Engineer,163553,Retail,07/18/2022
CUST0895,John Clark,Male,18,West,Teacher,157694,Retail,09/08/2022
CUST0896,Matthew Lopez,Male,64,East,Engineer,70614,Retail,04/08/2015
CUST0897,Amanda Williams,Male,56,South,Banker,187269,Retail,12/10/2022
CUST0898,Sarah Williams,Male,42,South,Teacher,68303,Corporate,04/21/2018
CUST0899,Matthew Perez,Male,58,West,Engineer,131931,Private,02/17/2025
CUST0900,Grace Harris,Female,34,South,Retired,39397,Corporate,09/19/2023
CUST0901,Jane Gonzalez,Female,39,North,Engineer,89380,Retail,12/10/2019
CUST0902,Michael Thomas,Male,57,West,Trader,189209,Corporate,03/20/2016
CUST0903,David Moore,Female,31,North,Doctor,87894,Retail,05/23/2015
CUST0904,Michael Williams,Female,67,West,Teacher,150469,Retail,04/28/2022
CUST0905,Samuel Smith,Male,60,West,Engineer,59742,Private,09/12/2018
CUST0906,Daniel Gonzalez,Male,50,West,Doctor,134309,Corporate,06/19/2024
CUST0907,Sophia Harris,Male,52,South,Teacher,120774,Private,03/04/2024
CUST0908,Thomas Thomas,Male,54,East,Engineer,198739,Corporate,06/29/2019
CUST0909,Jane Lee,Male,41,East,Teacher,140491,Corporate,04/07/2022
CUST0910,James Garcia,Male,42,South,Engineer,122263,Retail,01/27/2022
CUST0911,Charles Lopez,Female,23,West,Student,69666,Retail,05/27/2015
CUST0912,James Smith,Male,49,West,Teacher,161702,Private,06/14/2018
CUST0913,Jessica Moore,Female,19,North,Engineer,34694,Corporate,11/01/2023
CUST0914,Sophia Johnson,Female,25,South,Retired,191402,Private,11/12/2020
CUST0915,Matthew Perez,Male,65,South,Teacher,29667,Private,08/02/2016
CUST0916,Jessica Lee,Male,48,North,Trader,190075,Retail,02/28/2015
CUST0917,Mary Lee,Male,75,East,Retired,45504,Corporate,11/08/2021
CUST0918,Mary Clark,Male,70,North,Teacher,150323,Private,12/18/2023
CUST0919,Amanda Davis,Male,69,South,Doctor,108432,Private,08/10/2022
CUST0920,Daniel Hernandez,Male,61,South,Engineer,75897,Retail,08/26/2021
CUST0921,Mary Hernandez,Male,25,East,Trader,128830,Retail,10/23/2022
CUST0922,Elizabeth Moore,Male,46,South,Banker,30668,Retail,02/14/2016
CUST0923,Olivia Ramirez,Female,67,South,Teacher,147655,Retail,01/27/2015
CUST0924,John Garcia,Male,63,East,Doctor,144783,Private,06/03/2016
CUST0925,James Jones,Female,51,West,Doctor,82718,Retail,11/05/2021
CUST0926,Charles Johnson,Male,63,West,Banker,43074,Private,04/08/2024
CUST0927,Olivia Martinez,Female,44,North,Banker,81771,Retail,04/26/2016
CUST0928,Andrew Brown,Female,73,South,Doctor,184223,Private,05/02/2017
CUST0929,Robert Johnson,Male,25,South,Student,144364,Corporate,12/23/2016
CUST0930,Mary Perez,Male,21,East,Engineer,74942,Corporate,10/26/2017
CUST0931,William Martin,Female,20,North,Student,33751,Private,12/21/2016
CUST0932,Mary Sanchez,Male,49,North,Teacher,81682,Private,12/27/2019
CUST0933,Joseph Jackson,Female,44,South,Student,197432,Corporate,07/31/2017
CUST0934,Thomas Brown,Female,32,North,Trader,128159,Retail,03/19/2019
CUST0935,Daniel Davis,Male,48,West,Teacher,134259,Retail,06/04/2017
CUST0936,Ava Martin,Female,29,West,Engineer,55757,Corporate,01/27/2023
CUST0937,James Lee,Female,35,South,Engineer,53347,Retail,10/06/2022
CUST0938,Joseph Johnson,Female,26,North,Retired,142037,Corporate,09/10/2019
CUST0939,Mary Harris,Female,32,East,Banker,61101,Private,09/07/2025
CUST0940,Amanda Lewis,Male,54,South,Teacher,127923,Private,06/26/2020
CUST0941,Chloe Miller,Female,71,West,Engineer,23802,Private,10/20/2019
CUST0942,Sophia Ramirez,Male,33,East,Doctor,171903,Retail,12/31/2024
CUST0943,Ava Jackson,Male,54,North,Doctor,31593,Retail,04/11/2020
CUST0944,Sophia Harris,Male,45,West,Doctor,45689,Corporate,07/21/2020
CUST0945,Linda Williams,Male,62,West,Trader,54789,Corporate,04/26/2018
CUST0946,Linda Lee,Male,19,West,Student,99911,Retail,11/20/2022
CUST0947,Matthew Ramirez,Male,47,West,Retired,56339,Private,07/19/2019
CUST0948,Mary Sanchez,Female,58,West,Student,186042,Retail,08/25/2024
CUST0949,Samuel Williams,Female,75,East,Banker,28575,Corporate,10/11/2019
CUST0950,Thomas Rodriguez,Male,68,North,Banker,108000,Private,06/15/2025
CUST0951,Jane Taylor,Female,74,North,Teacher,120389,Corporate,03/21/2020
CUST0952,Amanda Johnson,Female,41,South,Student,166483,Private,10/02/2015
CUST0953,Ashley Thompson,Male,26,East,Trader,161461,Retail,04/12/2022
CUST0954,Jessica White,Male,66,South,Engineer,112461,Corporate,08/24/2020
CUST0955,Grace Wilson,Female,21,North,Engineer,110499,Corporate,06/14/2020
CUST0956,Andrew Taylor,Male,48,East,Doctor,182778,Corporate,12/21/2023
CUST0957,Grace Thompson,Male,30,West,Teacher,41016,Corporate,01/25/2025
CUST0958,Mary Martinez,Male,24,South,Engineer,49366,Private,08/29/2016
CUST0959,Jessica Jones,Male,51,North,Engineer,129192,Private,01/26/2021
CUST0960,Ava Jones,Female,40,West,Doctor,189000,Retail,04/09/2018
CUST0961,James Williams,Male,73,South,Retired,156215,Private,10/07/2018
CUST0962,Emily Jackson,Female,59,East,Doctor,175545,Private,10/25/2022
CUST0963,Andrew Clark,Female,47,East,Banker,54591,Corporate,12/04/2016
CUST0964,Olivia Rodriguez,Male,48,East,Engineer,32404,Retail,12/17/2018
CUST0965,Jennifer Anderson,Male,57,South,Student,160330,Corporate,01/16/2017
CUST0966,Mary Clark,Male,28,South,Teacher,30787,Corporate,06/11/2021
CUST0967,David Anderson,Female,41,South,Trader,167452,Private,05/23/2015
CUST0968,Grace Hernandez,Female,27,East,Doctor,161522,Retail,12/25/2020
CUST0969,Jennifer Brown,Male,43,West,Retired,58111,Corporate,05/28/2025
CUST0970,William Jones,Male,65,East,Student,97478,Corporate,01/17/2025
CUST0971,Jennifer Harris,Male,69,West,Engineer,49442,Private,05/15/2020
CUST0972,Daniel Johnson,Male,61,North,Engineer,26500,Corporate,12/04/2021
CUST0973,Christopher Davis,Female,40,North,Engineer,34426,Private,03/11/2022
CUST0974,James Jackson,Male,68,East,Trader,25910,Retail,01/14/2021
CUST0975,Chloe Anderson,Male,50,West,Trader,148572,Corporate,10/06/2021
CUST0976,Amanda Taylor,Male,60,East,Doctor,58783,Private,07/29/2024
CUST0977,Emily Lopez,Female,41,North,Engineer,110418,Corporate,06/15/2018
CUST0978,Matthew Ramirez,Male,31,West,Student,128949,Corporate,03/28/2018
CUST0979,Mary Sanchez,Female,64,West,Trader,173925,Private,12/19/2015
CUST0980,David Miller,Female,48,East,Teacher,174842,Corporate,12/29/2015
CUST0981,John Wilson,Female,44,South,Banker,141141,Private,05/15/2021
CUST0982,Thomas Robinson,Male,30,South,Retired,120078,Corporate,03/18/2021
CUST0983,Jessica Johnson,Female,71,East,Doctor,166612,Private,03/13/2020
CUST0984,Linda Smith,Male,27,East,Engineer,187917,Private,04/19/2020
CUST0985,Sarah Lee,Female,44,South,Doctor,189026,Retail,04/27/2015
CUST0986,Sarah Harris,Female,49,North,Banker,114833,Private,05/22/2020
CUST0987,Joseph Wilson,Female,58,West,Student,51348,Corporate,09/30/2020
CUST0988,Sophia Jackson,Male,72,East,Trader,172477,Retail,08/21/2016
CUST0989,William Anderson,Male,40,South,Teacher,91478,Corporate,09/15/2019
CUST0990,Samuel Robinson,Female,21,East,Engineer,158834,Private,07/02/2025
CUST0991,Michael Taylor,Male,67,South,Retired,44774,Private,06/10/2023
CUST0992,Mary Moore,Female,73,East,Retired,199560,Corporate,01/16/2018
CUST0993,Grace Thompson,Female,24,East,Retired,57674,Retail,07/14/2016
CUST0994,Andrew Martinez,Female,67,West,Doctor,109211,Retail,02/24/2016
CUST0995,James Jones,Male,71,South,Retired,166448,Private,09/25/2022
CUST0996,Christopher Taylor,Male,44,West,Teacher,50556,Retail,05/10/2025
CUST0997,John Thomas,Female,37,East,Trader,135851,Private,11/12/2020
CUST0998,Thomas Hernandez,Male,63,East,Teacher,51089,Retail,06/11/2016
CUST0999,Chloe Thompson,Male,62,South,Engineer,52858,Retail,06/17/2016
CUST1000,Michael Wilson,Male,22,North,Retired,146944,Corporate,06/24/2015
CUST1001,James Brown,Male,68,North,Doctor,51174,Corporate,06/27/2015
CUST1002,Michael Martinez,Male,66,North,Retired,52451,Private,04/21/2017
CUST1003,Joseph Lewis,Male,29,East,Teacher,43797,Retail,06/26/2024
CUST1004,Sophia Rodriguez,Female,40,South,Retired,151238,Private,11/15/2021
CUST1005,Linda Taylor,Male,24,North,Banker,76884,Private,02/23/2017
CUST1006,Jennifer Garcia,Male,64,North,Trader,152171,Private,04/28/2020
CUST1007,Elizabeth Thompson,Male,46,North,Trader,113014,Corporate,10/04/2019
CUST1008,James Taylor,Male,44,North,Retired,102386,Retail,03/23/2020
CUST1009,Sarah Taylor,Male,49,East,Student,95568,Private,02/05/2023
CUST1010,Jane Williams,Female,49,North,Doctor,94347,Corporate,09/25/2021
CUST1011,Sophia Martinez,Female,32,West,Engineer,132187,Retail,08/10/2024
CUST1012,Michael Lewis,Female,61,East,Trader,23351,Private,07/06/2020
CUST1013,Grace Brown,Female,46,North,Teacher,57582,Corporate,06/29/2019
CUST1014,Charles Jackson,Male,65,South,Teacher,115344,Retail,10/19/2018
CUST1015,James Martin,Female,25,South,Retired,131333,Private,08/06/2020
CUST1016,Robert Harris,Female,66,West,Engineer,144735,Private,10/06/2021
CUST1017,Daniel Thomas,Female,27,West,Teacher,52031,Corporate,06/27/2020
CUST1018,Jessica Davis,Male,19,North,Student,33854,Retail,08/02/2020
CUST1019,Grace Smith,Male,42,East,Trader,99364,Private,12/27/2021
CUST1020,Sarah Harris,Male,60,West,Retired,142164,Retail,04/17/2018
CUST1021,Grace Thomas,Female,50,East,Banker,110076,Private,02/16/2021
CUST1022,John Harris,Male,45,North,Doctor,137995,Corporate,07/25/2024
CUST1023,Daniel Anderson,Female,20,North,Trader,165926,Private,08/25/2024
CUST1024,Thomas Martinez,Male,49,West,Trader,101909,Private,05/13/2019
CUST1025,Jessica Harris,Male,54,West,Student,165171,Private,01/18/2021
CUST1026,Joseph Thomas,Female,53,South,Banker,34611,Corporate,12/14/2017
CUST1027,Jessica Jackson,Female,57,East,Retired,94563,Corporate,09/09/2015
CUST1028,John Jackson,Male,26,East,Engineer,173083,Retail,08/01/2023
CUST1029,Daniel Lee,Female,42,North,Doctor,110477,Corporate,08/15/2019
CUST1030,Elizabeth Johnson,Male,33,South,Student,101815,Private,12/14/2015
CUST1031,Ava Thompson,Male,73,East,Teacher,108498,Retail,03/22/2015
CUST1032,Ashley Hernandez,Male,47,West,Banker,154941,Corporate,12/28/2017
CUST1033,John Thompson,Female,55,North,Engineer,119021,Private,05/18/2019
CUST1034,William Jackson,Male,69,West,Teacher,196976,Retail,10/08/2018
CUST1035,Jessica Taylor,Female,28,East,Engineer,134292,Retail,07/28/2020
CUST1036,Samuel Ramirez,Male,71,South,Engineer,89508,Retail,05/02/2018
CUST1037,Joseph Gonzalez,Male,57,North,Student,171569,Retail,08/21/2021
CUST1038,William Rodriguez,Male,54,West,Doctor,74981,Corporate,12/03/2023
CUST1039,Michael Lee,Female,50,East,Doctor,193921,Private,07/07/2018
CUST1040,James Wilson,Female,34,West,Student,163540,Retail,11/17/2024
CUST1041,John Lee,Male,54,West,Trader,193226,Private,07/09/2025
CUST1042,Matthew Rodriguez,Female,54,North,Banker,72598,Corporate,03/09/2020
CUST1043,David Davis,Male,65,East,Retired,134134,Corporate,07/29/2018
CUST1044,Chloe Clark,Male,58,South,Retired,128118,Corporate,03/27/2024
CUST1045,Jennifer Lee,Male,34,South,Doctor,82516,Retail,09/06/2016
CUST1046,James Smith,Male,69,East,Doctor,147240,Private,11/22/2019
CUST1047,Emily Lee,Male,30,South,Engineer,55764,Retail,11/24/2017
CUST1048,Olivia Sanchez,Female,60,South,Student,31070,Private,06/13/2020
CUST1049,Olivia Smith,Male,73,North,Engineer,177705,Corporate,09/21/2024
CUST1050,Michael Lewis,Female,75,East,Student,192341,Retail,06/14/2019
CUST1051,Christopher White,Male,33,North,Banker,151137,Retail,11/07/2020
CUST1052,Grace Clark,Female,49,North,Trader,177239,Retail,09/02/2023
CUST1053,Olivia Hernandez,Female,71,West,Retired,81849,Corporate,06/11/2017
CUST1054,David Brown,Male,31,East,Doctor,127053,Corporate,09/04/2024
CUST1055,Joseph Johnson,Female,52,East,Student,49612,Corporate,02/13/2021
CUST1056,Emily Thomas,Male,35,South,Engineer,144576,Private,02/15/2019
CUST1057,Christopher Martinez,Male,59,North,Retired,193597,Retail,09/30/2022
CUST1058,Ava Sanchez,Male,34,West,Engineer,187496,Private,01/26/2019
CUST1059,Daniel Sanchez,Male,52,South,Retired,135973,Corporate,02/02/2015
CUST1060,Ava Gonzalez,Female,37,North,Retired,81724,Corporate,05/11/2017
